title,doi,year,source,url,abstract,authors,journal,query_bucket,doi_norm,text_blob,rct_regex,seed_label,quasi_flag,rct_ml,keep_rct,labor_signal,design_signal
A field experiment on information provision for promoting citizens health checkup behavior: Postal mail or SMS?,10.1257/rct.12828-1.0,2024,crossref,https://doi.org/10.1257/rct.12828-1.0,,Shusaku Sasaki; Midori Noguchi; Asuka Oyama; Fumio Ohtake,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.12828-1.0,a field experiment on information provision for promoting citizens health checkup behavior: postal mail or sms? na aea randomized controlled trials crossref,TRUE,,FALSE,0.889871454769292,TRUE,0,1
Impact Evaluation of the Labour Intensive Public Works (LIPW) in Ghana,10.1257/rct.13264-1.0,2024,crossref,https://doi.org/10.1257/rct.13264-1.0,,Isaac Osei-Akoto; Charles Yaw Okyere; Stephen Afranie; Martha Adimabuno Awo,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.13264-1.0,impact evaluation of the labour intensive public works (lipw) in ghana na aea randomized controlled trials crossref,TRUE,,FALSE,0.882939568238818,TRUE,1,1
A field experiment on information provision for promoting citizens health checkup behavior: Postal mail or SMS?,10.1257/rct.12828,2024,crossref,https://doi.org/10.1257/rct.12828,,Shusaku Sasaki; Midori Noguchi; Asuka Oyama; Fumio Ohtake,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.12828,a field experiment on information provision for promoting citizens health checkup behavior: postal mail or sms? na aea randomized controlled trials crossref,TRUE,,FALSE,0.889871454769292,TRUE,0,1
Impact Evaluation of the Labour Intensive Public Works (LIPW) in Ghana,10.1257/rct.13264,2024,crossref,https://doi.org/10.1257/rct.13264,,Isaac Osei-Akoto; Charles Yaw Okyere; Stephen Afranie; Martha Adimabuno Awo,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.13264,impact evaluation of the labour intensive public works (lipw) in ghana na aea randomized controlled trials crossref,TRUE,,FALSE,0.882939568238818,TRUE,1,1
Evaluating Digital versus Traditional Extension Methods to Promote Climate-Adaptive and Best Farming Practices in Rainfed Grape Cultivation in Palestine: Protocol for a Cluster- Randomized Controlled Study.,10.1257/rct.16046,2025,crossref,https://doi.org/10.1257/rct.16046,,Amin ABU-ALSOUD; Ameur Mehrez; Houcine Bchini,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.16046,evaluating digital versus traditional extension methods to promote climate-adaptive and best farming practices in rainfed grape cultivation in palestine: protocol for a cluster- randomized controlled study. na aea randomized controlled trials crossref,TRUE,,FALSE,0.883118429279404,TRUE,0,1
Evaluating Digital versus Traditional Extension Methods to Promote Climate-Adaptive and Best Farming Practices in Rainfed Grape Cultivation in Palestine: Protocol for a Cluster- Randomized Controlled Study.,10.1257/rct.16046-1.0,2025,crossref,https://doi.org/10.1257/rct.16046-1.0,,Amin ABU-ALSOUD; Ameur Mehrez; Houcine Bchini,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.16046-1.0,evaluating digital versus traditional extension methods to promote climate-adaptive and best farming practices in rainfed grape cultivation in palestine: protocol for a cluster- randomized controlled study. na aea randomized controlled trials crossref,TRUE,,FALSE,0.883118429279404,TRUE,0,1
Risk Compensation Experiment,10.1257/rct.9716,2022,crossref,https://doi.org/10.1257/rct.9716,,Gyula Seres; Lawrence Jin,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.9716,risk compensation experiment na aea randomized controlled trials crossref,TRUE,,FALSE,0.868009591570054,TRUE,0,1
Risk Compensation Experiment,10.1257/rct.9716-1.0,2022,crossref,https://doi.org/10.1257/rct.9716-1.0,,Gyula Seres; Lawrence Jin,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.9716-1.0,risk compensation experiment na aea randomized controlled trials crossref,TRUE,,FALSE,0.868009591570054,TRUE,0,1
Risk Compensation Experiment,10.1257/rct.9716-2.0,2022,crossref,https://doi.org/10.1257/rct.9716-2.0,,Gyula Seres; Lawrence Jin,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.9716-2.0,risk compensation experiment na aea randomized controlled trials crossref,TRUE,,FALSE,0.868009591570054,TRUE,0,1
Stimulating controlled or autonomous motivation of job seekers. What works best?,10.1257/rct.5502-2.0,2020,crossref,https://doi.org/10.1257/rct.5502-2.0,,Bart Cockx,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.5502-2.0,stimulating controlled or autonomous motivation of job seekers. what works best? na aea randomized controlled trials crossref,TRUE,,FALSE,0.879944649263214,TRUE,0,1
Stimulating controlled or autonomous motivation of job seekers. What works best?,10.1257/rct.5502-3.0,2020,crossref,https://doi.org/10.1257/rct.5502-3.0,,Bart Cockx; Johan Hartivig Egebark; Greet Van Hoye; Emilie Videnord; Johan Vikström,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.5502-3.0,stimulating controlled or autonomous motivation of job seekers. what works best? na aea randomized controlled trials crossref,TRUE,,FALSE,0.879944649263214,TRUE,0,1
Stimulating controlled or autonomous motivation of job seekers. What works best?,10.1257/rct.5502-3.1,2020,crossref,https://doi.org/10.1257/rct.5502-3.1,,Bart Cockx; Johan Hartivig Egebark; Greet Van Hoye; Emilie Videnord; Johan Vikström,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.5502-3.1,stimulating controlled or autonomous motivation of job seekers. what works best? na aea randomized controlled trials crossref,TRUE,,FALSE,0.879944649263214,TRUE,0,1
The role of climate change adaptation in food consumption,10.1257/rct.11784-1.0,2023,crossref,https://doi.org/10.1257/rct.11784-1.0,,Cecilia Castaldo; Alessandro Palma; Matilde Giaccherini; Giacomo Pallante,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.11784-1.0,the role of climate change adaptation in food consumption na aea randomized controlled trials crossref,TRUE,,FALSE,0.865739944380065,TRUE,0,1
The role of climate change adaptation in food consumption,10.1257/rct.11784,2023,crossref,https://doi.org/10.1257/rct.11784,,Cecilia Castaldo; Alessandro Palma; Matilde Giaccherini; Giacomo Pallante,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.11784,the role of climate change adaptation in food consumption na aea randomized controlled trials crossref,TRUE,,FALSE,0.865739944380065,TRUE,0,1
Information Kid – Effects of Information Provision and Application Assistance on Childcare Participation and Life Outcomes,10.1257/rct.3181,2018,crossref,https://doi.org/10.1257/rct.3181,,Philipp Lergetporer,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.3181,information kid – effects of information provision and application assistance on childcare participation and life outcomes na aea randomized controlled trials crossref,TRUE,,FALSE,0.900576138928358,TRUE,0,1
Information Kid – Effects of Information Provision and Application Assistance on Childcare Participation and Life Outcomes,10.1257/rct.3181-2.0,2018,crossref,https://doi.org/10.1257/rct.3181-2.0,,Philipp Lergetporer,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.3181-2.0,information kid – effects of information provision and application assistance on childcare participation and life outcomes na aea randomized controlled trials crossref,TRUE,,FALSE,0.900576138928358,TRUE,0,1
Information Kid – Effects of Information Provision and Application Assistance on Childcare Participation and Life Outcomes,10.1257/rct.3181-1.0,2018,crossref,https://doi.org/10.1257/rct.3181-1.0,,Philipp Lergetporer,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.3181-1.0,information kid – effects of information provision and application assistance on childcare participation and life outcomes na aea randomized controlled trials crossref,TRUE,,FALSE,0.900576138928358,TRUE,0,1
Information Kid – Effects of Information Provision and Application Assistance on Childcare Participation and Life Outcomes,10.1257/rct.3181-2.1,2018,crossref,https://doi.org/10.1257/rct.3181-2.1,,Philipp Lergetporer,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.3181-2.1,information kid – effects of information provision and application assistance on childcare participation and life outcomes na aea randomized controlled trials crossref,TRUE,,FALSE,0.900576138928358,TRUE,0,1
Information Kid  Effects of Information Provision and Application Assistance on Childcare Participation and Life Outcomes,10.1257/rct.3181-2.2,2018,crossref,https://doi.org/10.1257/rct.3181-2.2,,Philipp Lergetporer; Henning Müller; Frauke Peter; Simon Wiederhold,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.3181-2.2,information kid  effects of information provision and application assistance on childcare participation and life outcomes na aea randomized controlled trials crossref,TRUE,,FALSE,0.900575999386871,TRUE,0,1
Employment Retention and Advancement Project--Texas Site,10.1257/rct.1674,2016,crossref,https://doi.org/10.1257/rct.1674,,Gayle Hamilton; Jennie Kaufman,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.1674,employment retention and advancement project--texas site na aea randomized controlled trials crossref,TRUE,,FALSE,0.866533871396113,TRUE,1,1
Employment Retention and Advancement Project--Texas Site,10.1257/rct.1674-1.0,2016,crossref,https://doi.org/10.1257/rct.1674-1.0,,Gayle Hamilton; Jennie Kaufman,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.1674-1.0,employment retention and advancement project--texas site na aea randomized controlled trials crossref,TRUE,,FALSE,0.866533871396113,TRUE,1,1
Participation in Citizen Science for Coastal Water Data Collection: Does Engagement Drive Persistent Contributions,10.1257/rct.4730,2019,crossref,https://doi.org/10.1257/rct.4730,,Laura Paul,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.4730,participation in citizen science for coastal water data collection: does engagement drive persistent contributions na aea randomized controlled trials crossref,TRUE,,FALSE,0.854128538790861,TRUE,0,1
Participation in Citizen Science for Coastal Water Data Collection: Does Engagement Drive Persistent Contributions,10.1257/rct.4730-1.0,2019,crossref,https://doi.org/10.1257/rct.4730-1.0,,Laura Paul,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.4730-1.0,participation in citizen science for coastal water data collection: does engagement drive persistent contributions na aea randomized controlled trials crossref,TRUE,,FALSE,0.854128538790861,TRUE,0,1
Addressing Free Riding Behavior in Youth Group Enterprises using tournament incentives: A group-based-experimental evidence in Ethiopia,10.1257/rct.10454,2022,crossref,https://doi.org/10.1257/rct.10454,,Bedaso Taye; Menale Kassie; Zewdu Abro; Erwin Bulte; Workneh Ayalew; Aseffa Seyoum,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.10454,addressing free riding behavior in youth group enterprises using tournament incentives: a group-based-experimental evidence in ethiopia na aea randomized controlled trials crossref,TRUE,,FALSE,0.877356163089139,TRUE,0,1
Addressing Free Riding Behavior in Youth Group Enterprises using tournament incentives: A group-based-experimental evidence in Ethiopia,10.1257/rct.10454-1.0,2022,crossref,https://doi.org/10.1257/rct.10454-1.0,,Bedaso Taye; Menale Kassie; Zewdu Abro; Erwin Bulte; Workneh Ayalew; Aseffa Seyoum,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.10454-1.0,addressing free riding behavior in youth group enterprises using tournament incentives: a group-based-experimental evidence in ethiopia na aea randomized controlled trials crossref,TRUE,,FALSE,0.877356163089139,TRUE,0,1
Survey on Taxation and Labor Supply Adjustment,10.1257/rct.16253,2025,crossref,https://doi.org/10.1257/rct.16253,,Ayako Kondo; Taiyo Fukai,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.16253,survey on taxation and labor supply adjustment na aea randomized controlled trials crossref,TRUE,,FALSE,0.853569553585317,TRUE,1,1
"THE GOLDEN PATTERN PUBLIC POLICY: DESIGNING AND SHOWING IT WORKS THROUGH A
RANDOMISED FIELD EXPERIMENT",10.1257/rct.7669-2.2,2021,crossref,https://doi.org/10.1257/rct.7669-2.2,,Felipe Galvão Puccioni; Tiago Cavalcanti,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.7669-2.2,"the golden pattern public policy: designing and showing it works through a
randomised field experiment na aea randomized controlled trials crossref",TRUE,,FALSE,0.880648377304143,TRUE,0,1
Survey on Taxation and Labor Supply Adjustment,10.1257/rct.16253-1.0,2025,crossref,https://doi.org/10.1257/rct.16253-1.0,,Ayako Kondo; Taiyo Fukai,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.16253-1.0,survey on taxation and labor supply adjustment na aea randomized controlled trials crossref,TRUE,,FALSE,0.853569553585317,TRUE,1,1
The Impact of Inter-Village Competition and Leadership on Collective Action: Experimental Evidence from Myanmar and Cambodia,10.1257/rct.4180-1.0,2019,crossref,https://doi.org/10.1257/rct.4180-1.0,,Booyuel Kim,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.4180-1.0,the impact of inter-village competition and leadership on collective action: experimental evidence from myanmar and cambodia na aea randomized controlled trials crossref,TRUE,,FALSE,0.877827968310476,TRUE,0,1
The Impact of Inter-Village Competition and Leadership on Collective Action: Experimental Evidence from Myanmar and Cambodia,10.1257/rct.4180,2019,crossref,https://doi.org/10.1257/rct.4180,,Booyuel Kim,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.4180,the impact of inter-village competition and leadership on collective action: experimental evidence from myanmar and cambodia na aea randomized controlled trials crossref,TRUE,,FALSE,0.877827968310476,TRUE,0,1
"Management, institutional arrangements, and education: a randomised field experiment in Rio de Janeiro",10.1257/rct.7669-2.1,2021,crossref,https://doi.org/10.1257/rct.7669-2.1,,Felipe Galvão Puccioni; Tiago Cavalcanti,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.7669-2.1,"management, institutional arrangements, and education: a randomised field experiment in rio de janeiro na aea randomized controlled trials crossref",TRUE,,FALSE,0.889352837167639,TRUE,0,1
The impact of an agile management policy on education. Evidence from a randomised field experiment in Brazil,10.1257/rct.7669-2.3,2021,crossref,https://doi.org/10.1257/rct.7669-2.3,,Felipe Galvão Puccioni; Tiago Cavalcanti,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.7669-2.3,the impact of an agile management policy on education. evidence from a randomised field experiment in brazil na aea randomized controlled trials crossref,TRUE,,FALSE,0.887555053450583,TRUE,0,1
"Management, institutional arrangements, and education: a randomised field experiment in Rio de Janeiro",10.1257/rct.7669-2.0,2021,crossref,https://doi.org/10.1257/rct.7669-2.0,,Felipe Galvão Puccioni,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.7669-2.0,"management, institutional arrangements, and education: a randomised field experiment in rio de janeiro na aea randomized controlled trials crossref",TRUE,,FALSE,0.889352837167639,TRUE,0,1
"Management, institutional arrangements, and education: a randomised field experiment in Rio de Janeiro",10.1257/rct.7669-1.4000000000000004,2021,crossref,https://doi.org/10.1257/rct.7669-1.4000000000000004,,Felipe Galvão Puccioni,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.7669-1.4000000000000004,"management, institutional arrangements, and education: a randomised field experiment in rio de janeiro na aea randomized controlled trials crossref",TRUE,,FALSE,0.889352837167639,TRUE,0,1
"Co-ethnicity and contribution: The effect of identity
on willingness to contribute to a public good",10.1257/rct.4025-1.0,2019,crossref,https://doi.org/10.1257/rct.4025-1.0,,Muzna Alvi,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.4025-1.0,"co-ethnicity and contribution: the effect of identity
on willingness to contribute to a public good na aea randomized controlled trials crossref",TRUE,,FALSE,0.866220849060992,TRUE,0,1
"Co-ethnicity and contribution: The effect of identity
on willingness to contribute to a public good",10.1257/rct.4025,2019,crossref,https://doi.org/10.1257/rct.4025,,Muzna Alvi,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.4025,"co-ethnicity and contribution: the effect of identity
on willingness to contribute to a public good na aea randomized controlled trials crossref",TRUE,,FALSE,0.866220849060992,TRUE,0,1
"REDGAS: A RANDOMIZED EVALUATION OF THE DEMAND FOR LPG STOVES AND OFTHE ASSOCIATED EFFECTS ON HOUSEHOLD AIR POLLUTION, GREENHOUSE GASEMISSIONS AND WELL-BEING IN BURKINA FASO",10.1257/rct.5024-2.0,2019,crossref,https://doi.org/10.1257/rct.5024-2.0,,Philippe De Vreyer,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.5024-2.0,"redgas: a randomized evaluation of the demand for lpg stoves and ofthe associated effects on household air pollution, greenhouse gasemissions and well-being in burkina faso na aea randomized controlled trials crossref",TRUE,,FALSE,0.89114731895273,TRUE,0,1
Evaluation of the Utah Reemployment Services and Eligibility Assessment (RESEA) program: Process and impact evaluation,10.1257/rct.12284,2023,crossref,https://doi.org/10.1257/rct.12284,,David Curtis; Su Shin; Emily Ahonen; Tessa Washburn; Emma Maxwell; Mansi Wadhwa,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.12284,evaluation of the utah reemployment services and eligibility assessment (resea) program: process and impact evaluation na aea randomized controlled trials crossref,TRUE,,FALSE,0.878526770755649,TRUE,1,1
Evaluation of the Utah Reemployment Services and Eligibility Assessment (RESEA) program: Process and impact evaluation,10.1257/rct.12284-2.0,2023,crossref,https://doi.org/10.1257/rct.12284-2.0,,David Curtis; Su Shin; Emily Ahonen; Tessa Washburn; Emma Maxwell; Mansi Wadhwa,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.12284-2.0,evaluation of the utah reemployment services and eligibility assessment (resea) program: process and impact evaluation na aea randomized controlled trials crossref,TRUE,,FALSE,0.878526770755649,TRUE,1,1
Evaluation of the Utah Reemployment Services and Eligibility Assessment (RESEA) program: Process and impact evaluation,10.1257/rct.12284-1.0,2023,crossref,https://doi.org/10.1257/rct.12284-1.0,,David Curtis; Su Shin; Emily Ahonen; Tessa Washburn; Emma Maxwell; Mansi Wadhwa,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.12284-1.0,evaluation of the utah reemployment services and eligibility assessment (resea) program: process and impact evaluation na aea randomized controlled trials crossref,TRUE,,FALSE,0.878526770755649,TRUE,1,1
Can Behavioural Nudges Improve Social Protection Uptake Among Informal Workers? Evidence from a Field Experiment,10.1257/rct.16503-1.0,2025,crossref,https://doi.org/10.1257/rct.16503-1.0,,Purna Chandra Padhan; Sushanta Kumar Mahapatra; Muralidhar Majhi,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.16503-1.0,can behavioural nudges improve social protection uptake among informal workers? evidence from a field experiment na aea randomized controlled trials crossref,TRUE,,FALSE,0.885118667468849,TRUE,0,1
Can Behavioural Nudges Improve Social Protection Uptake Among Informal Workers? Evidence from a Field Experiment,10.1257/rct.16503,2025,crossref,https://doi.org/10.1257/rct.16503,,Purna Chandra Padhan; Sushanta Kumar Mahapatra; Muralidhar Majhi,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.16503,can behavioural nudges improve social protection uptake among informal workers? evidence from a field experiment na aea randomized controlled trials crossref,TRUE,,FALSE,0.885118667468849,TRUE,0,1
The development of childrens sophistication about their self-control problems: An intervention in rural Bangladesh,10.1257/rct.9619,2022,crossref,https://doi.org/10.1257/rct.9619,,Hannah Schildberg-Hörisch; Shyamal Chowdhury; Matthias Sutter; Laura Breitkopf,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.9619,the development of childrens sophistication about their self-control problems: an intervention in rural bangladesh na aea randomized controlled trials crossref,TRUE,,FALSE,0.880205719376618,TRUE,0,1
A cluster randomized trial of video-mediated agricultural extension services in Ethiopia,10.1257/rct.3724-2.0,2019,crossref,https://doi.org/10.1257/rct.3724-2.0,,David Spielman; Gashaw Abate; Tanguy Bernard; Simrin Makhija,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.3724-2.0,a cluster randomized trial of video-mediated agricultural extension services in ethiopia na aea randomized controlled trials crossref,TRUE,,FALSE,0.897761747930672,TRUE,0,1
The development of childrens sophistication about their self-control problems: An intervention in rural Bangladesh,10.1257/rct.9619-1.0,2022,crossref,https://doi.org/10.1257/rct.9619-1.0,,Hannah Schildberg-Hörisch; Shyamal Chowdhury; Matthias Sutter; Laura Breitkopf,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.9619-1.0,the development of childrens sophistication about their self-control problems: an intervention in rural bangladesh na aea randomized controlled trials crossref,TRUE,,FALSE,0.880205719376618,TRUE,0,1
A cluster randomized trial of video-mediated agricultural extension services in Ethiopia,10.1257/rct.3724-1.0,2019,crossref,https://doi.org/10.1257/rct.3724-1.0,,David Spielman,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.3724-1.0,a cluster randomized trial of video-mediated agricultural extension services in ethiopia na aea randomized controlled trials crossref,TRUE,,FALSE,0.897761747930672,TRUE,0,1
A cluster randomized trial of video-mediated agricultural extension services in Ethiopia,10.1257/rct.3724,2019,crossref,https://doi.org/10.1257/rct.3724,,David Spielman,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.3724,a cluster randomized trial of video-mediated agricultural extension services in ethiopia na aea randomized controlled trials crossref,TRUE,,FALSE,0.897761747930672,TRUE,0,1
EVALUATION OF THE EARLY IMPACTS OF THE BETTER COTTON INITIATIVE ON SMALLHOLDER COTTON PRODUCERS,10.1257/rct.986-2.0,2016,crossref,https://doi.org/10.1257/rct.986-2.0,,Ravinder Kumar,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.986-2.0,evaluation of the early impacts of the better cotton initiative on smallholder cotton producers na aea randomized controlled trials crossref,TRUE,,FALSE,0.861953422170783,TRUE,0,1
EVALUATION OF THE EARLY IMPACTS OF THE BETTER COTTON INITIATIVE ON SMALLHOLDER COTTON PRODUCERS,10.1257/rct.986-1.0,2016,crossref,https://doi.org/10.1257/rct.986-1.0,,Ravinder Kumar,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.986-1.0,evaluation of the early impacts of the better cotton initiative on smallholder cotton producers na aea randomized controlled trials crossref,TRUE,,FALSE,0.861953422170783,TRUE,0,1
EVALUATION OF THE EARLY IMPACTS OF THE BETTER COTTON INITIATIVE ON SMALLHOLDER COTTON PRODUCERS,10.1257/rct.986,2016,crossref,https://doi.org/10.1257/rct.986,,Ravinder Kumar,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.986,evaluation of the early impacts of the better cotton initiative on smallholder cotton producers na aea randomized controlled trials crossref,TRUE,,FALSE,0.861953422170783,TRUE,0,1
Cognitive mediators of scarcity and economic decision-making; A lab experiment,10.1257/rct.10885-1.2,2023,crossref,https://doi.org/10.1257/rct.10885-1.2,,Zahra Khodadoust; Saeed Malek Sadati; Seyed Mohammad Javad Razmi; Mehdi Feizi,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.10885-1.2,cognitive mediators of scarcity and economic decision-making; a lab experiment na aea randomized controlled trials crossref,TRUE,,FALSE,0.881809723575574,TRUE,0,1
Cognitive mediators of scarcity and economic decision-making; A lab experiment,10.1257/rct.10885,2023,crossref,https://doi.org/10.1257/rct.10885,,Zahar Khodadoust; Saeed Malek Sadati; Seyed Mohammad Javad Razmi; Mehdi Feizi,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.10885,cognitive mediators of scarcity and economic decision-making; a lab experiment na aea randomized controlled trials crossref,TRUE,,FALSE,0.881809723575574,TRUE,0,1
Cognitive mediators of scarcity and economic decision-making; A lab experiment,10.1257/rct.10885-1.0,2023,crossref,https://doi.org/10.1257/rct.10885-1.0,,Zahar Khodadoust; Saeed Malek Sadati; Seyed Mohammad Javad Razmi; Mehdi Feizi,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.10885-1.0,cognitive mediators of scarcity and economic decision-making; a lab experiment na aea randomized controlled trials crossref,TRUE,,FALSE,0.881809723575574,TRUE,0,1
Cognitive mediators of scarcity and economic decision-making; A lab experiment,10.1257/rct.10885-1.1,2023,crossref,https://doi.org/10.1257/rct.10885-1.1,,Zahra Khodadoust; Saeed Malek Sadati; Seyed Mohammad Javad Razmi; Mehdi Feizi,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.10885-1.1,cognitive mediators of scarcity and economic decision-making; a lab experiment na aea randomized controlled trials crossref,TRUE,,FALSE,0.881809723575574,TRUE,0,1
Agricultural Reforms for Small Farmers in India,10.1257/rct.13102-1.0,2024,crossref,https://doi.org/10.1257/rct.13102-1.0,,Girish Jakhotiya,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.13102-1.0,agricultural reforms for small farmers in india na aea randomized controlled trials crossref,TRUE,,FALSE,0.870746471153709,TRUE,0,1
Agricultural Reforms for Small Farmers in India,10.1257/rct.13102,2024,crossref,https://doi.org/10.1257/rct.13102,,Girish Jakhotiya,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.13102,agricultural reforms for small farmers in india na aea randomized controlled trials crossref,TRUE,,FALSE,0.870746471153709,TRUE,0,1
Ranking effects in recipe choices : a randomized controlled trial in a food app,10.1257/rct.12705-1.1,2024,crossref,https://doi.org/10.1257/rct.12705-1.1,,Matthieu Pourieux; Youenn Lohéac; Claire-Lise Ackermann; Sheila Matson,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.12705-1.1,ranking effects in recipe choices : a randomized controlled trial in a food app na aea randomized controlled trials crossref,TRUE,,FALSE,0.878815658100406,TRUE,0,1
Ranking effects in recipe choices : a randomized controlled trial in a food app,10.1257/rct.12705,2024,crossref,https://doi.org/10.1257/rct.12705,,Matthieu Pourieux; Youenn Lohéac; Claire-Lise Ackermann; Sheila Matson,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.12705,ranking effects in recipe choices : a randomized controlled trial in a food app na aea randomized controlled trials crossref,TRUE,,FALSE,0.878815658100406,TRUE,0,1
Ranking effects in recipe choices : a randomized controlled trial in a food app,10.1257/rct.12705-1.0,2024,crossref,https://doi.org/10.1257/rct.12705-1.0,,Matthieu Pourieux; Youenn Lohéac; Claire-Lise Ackermann; Sheila Matson,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.12705-1.0,ranking effects in recipe choices : a randomized controlled trial in a food app na aea randomized controlled trials crossref,TRUE,,FALSE,0.878815658100406,TRUE,0,1
"Behavioral Interventions to Advance Self Sufficiency  Next Generation (BIAS-NG): Los Angeles County, Temporary Assistance for Needy Families",10.1257/rct.10539,2022,crossref,https://doi.org/10.1257/rct.10539,,Clinton Key; Emily Marano,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.10539,"behavioral interventions to advance self sufficiency  next generation (bias-ng): los angeles county, temporary assistance for needy families na aea randomized controlled trials crossref",TRUE,,FALSE,0.912408043566448,TRUE,0,1
"Behavioral Interventions to Advance Self Sufficiency  Next Generation (BIAS-NG): Los Angeles County, Temporary Assistance for Needy Families",10.1257/rct.10539-1.0,2022,crossref,https://doi.org/10.1257/rct.10539-1.0,,Clinton Key; Emily Marano,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.10539-1.0,"behavioral interventions to advance self sufficiency  next generation (bias-ng): los angeles county, temporary assistance for needy families na aea randomized controlled trials crossref",TRUE,,FALSE,0.912408043566448,TRUE,0,1
"Behavioral Interventions to Advance Self Sufficiency – Next Generation (BIAS-NG): Washington State, Temporary Assistance for Needy Families",10.1257/rct.8341-1.0,2021,crossref,https://doi.org/10.1257/rct.8341-1.0,,Clinton Key,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.8341-1.0,"behavioral interventions to advance self sufficiency – next generation (bias-ng): washington state, temporary assistance for needy families na aea randomized controlled trials crossref",TRUE,,FALSE,0.913408886544419,TRUE,0,1
Helping High-School Students in Choosing their Career: Experimental Evidence from a Large Scale School Policy,10.1257/rct.4587,2019,crossref,https://doi.org/10.1257/rct.4587,,Malte Sandner,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.4587,helping high-school students in choosing their career: experimental evidence from a large scale school policy na aea randomized controlled trials crossref,TRUE,,FALSE,0.874177445390524,TRUE,0,1
Saving Maternal and Infant Lives with Affordable Technology,10.1257/rct.10356,2022,crossref,https://doi.org/10.1257/rct.10356,,Musharraf Cyan,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.10356,saving maternal and infant lives with affordable technology na aea randomized controlled trials crossref,TRUE,,FALSE,0.869195139927316,TRUE,0,1
Saving Maternal and Infant Lives with Affordable Technology,10.1257/rct.10356-1.0,2022,crossref,https://doi.org/10.1257/rct.10356-1.0,,Musharraf Cyan,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.10356-1.0,saving maternal and infant lives with affordable technology na aea randomized controlled trials crossref,TRUE,,FALSE,0.869195139927316,TRUE,0,1
